,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
La_liga,2019,18,Leganes,38,8,12,18,30,51,36,38.92184600000001,8.92184600000001,35.149078,45.620589,-5.3794109999999975,40.4179,-5.268822,10.913983978351656,7.726034426609586,158,166,48.919000000000004,12.919000000000004
La_liga,2019,19,Mallorca,38,9,6,23,40,65,33,40.45631040000001,0.45631040000000667,33.0235288,65.170307,0.170306999999994,53.278525,-20.254996200000004,12.742765764593921,7.6196220417543215,131,309,35.3568,2.3568
La_liga,2019,20,Espanyol,38,5,10,23,27,58,25,37.002815,10.002814999999998,34.029712999999994,53.279323500000004,-4.720676499999996,47.91609249999999,-13.886379499999999,9.44130145852082,10.059594287249787,148,191,41.759,16.759
La_liga,2020,1,Atletico Madrid,38,26,8,4,67,25,86,57.663944,-9.336056,52.30798800000001,35.668988999999996,10.668988999999996,32.696000000000005,19.611987999999997,10.889852035801788,13.225480498459026,310,165,66.41199999999999,-19.588000000000008
La_liga,2020,2,Real Madrid,38,25,9,4,67,28,84,65.07079700000001,-1.929202999999987,62.840967,38.70060819999999,10.70060819999999,32.7545122,30.0864548,10.541902650731103,15.192098283584903,326,171,69.9803,-14.0197
La_liga,2020,3,Barcelona,38,24,7,7,85,38,79,83.95857500000001,-1.0414249999999896,78.01249500000002,40.931473999999994,2.9314739999999944,37.215215,40.79728,9.91344771528615,17.836747107178265,499,166,78.184,-0.8160000000000025
La_liga,2020,4,Sevilla,38,24,5,9,53,33,77,55.861949999999986,2.861949999999986,50.65938299999999,34.334298,1.3342979999999969,29.844868399999996,20.8145146,8.476009232512006,15.878212618282108,240,139,66.9561,-10.043899999999994
La_liga,2020,5,Real Sociedad,38,17,11,10,59,38,62,63.145208,4.145207999999997,54.218641000000005,38.795144,0.7951440000000005,35.0793888,19.1392522,8.321595771607337,13.356801237150421,285,160,67.60880000000002,5.608800000000016
La_liga,2020,6,Real Betis,38,17,10,11,50,50,61,49.769453,-0.2305470000000014,41.429241999999995,47.51278800000001,-2.4872119999999924,40.080258,1.3489840000000002,9.636032128181382,11.176083505574157,224,180,55.36739999999999,-5.632600000000011
La_liga,2020,7,Villarreal,38,15,13,10,60,44,58,57.85546749999999,-2.144532500000011,48.1930165,43.67057530000001,-0.3294246999999899,36.981200300000005,11.211816199999998,10.327190222156739,12.118716380820112,291,182,63.772,5.7719999999999985
La_liga,2020,8,Celta Vigo,38,14,11,13,55,57,53,51.322761,-3.677239,46.120193099999995,50.31209899999999,-6.687901000000011,44.36587399999999,1.7543191000000005,7.595220507006397,12.053200759059925,217,187,52.833099999999995,-0.16690000000000538
La_liga,2020,9,Athletic Club,38,11,13,14,46,42,46,43.064086,-2.935913999999997,39.347949,38.463427499999995,-3.5365725000000054,34.00389150000001,5.344057500000002,10.288113864729661,10.426069458460507,202,197,54.77139999999999,8.771399999999993
La_liga,2020,10,Granada,38,13,7,18,47,65,46,41.051086,-5.948914000000002,37.33508080000001,59.815116,-5.184883999999997,50.605704,-13.270623200000003,11.991113332502499,7.385974783408832,128,234,40.577099999999994,-5.422900000000006
La_liga,2020,11,Osasuna,38,11,11,16,37,48,44,39.607773200000004,2.607773200000004,35.1480982,49.829737,1.8297370000000015,43.883767000000006,-8.735668800000001,11.372808645371947,9.161317585116796,172,243,45.1012,1.1011999999999986
La_liga,2020,12,Cadiz,38,11,11,16,36,58,44,36.699661799999994,0.6996617999999941,33.7266818,58.911565200000005,0.9115652000000054,51.478929699999995,-17.7522479,18.54599662884301,6.106691057088894,77,274,39.0109,-4.9891000000000005
La_liga,2020,13,Valencia,38,10,13,15,50,53,43,41.8892554,-8.110744599999997,34.4567274,55.687673,2.6876729999999966,49.74145899999999,-15.284731600000002,11.587900963424914,9.497927061492165,162,262,42.3776,-0.622399999999999
La_liga,2020,14,Levante,38,9,14,15,46,57,41,40.92699599999999,-5.073004000000012,36.467456999999996,55.128249999999994,-1.8717500000000058,52.15515699999999,-15.687699999999996,10.112809767851749,11.666750896945791,221,245,43.5272,2.5272000000000006
La_liga,2020,15,Getafe,38,9,11,18,28,43,38,35.6225876,7.622587600000003,31.9064676,40.402782,-2.597217999999998,34.3222751,-2.4158075,9.183899812640014,6.920553710345784,134,155,48.3871,10.387099999999997
La_liga,2020,16,Alaves,38,9,11,18,36,57,38,39.113484,3.1134839999999997,33.167519500000004,51.54706420000001,-5.452935799999992,49.31722420000001,-16.149704699999994,12.630768755041835,8.616113203382548,119,212,43.227500000000006,5.227500000000006
La_liga,2020,17,Elche,38,8,12,18,34,55,36,30.404304699999997,-3.5956953000000027,28.1744727,61.633158,6.633158000000002,54.200897,-26.026424300000002,14.650073397094319,9.338916573368369,78,280,30.311599999999995,-5.688400000000005
La_liga,2020,18,SD Huesca,38,7,13,18,34,53,34,37.975832,3.975831999999997,35.00272199999999,48.6355,-4.3645,44.919126999999996,-9.916405,12.567547411075157,8.891344124944634,98,215,45.2275,11.2275
La_liga,2020,19,Real Valladolid,38,5,16,17,34,57,31,37.917143200000005,3.9171432000000053,31.9710486,52.558762,-4.4412379999999985,47.356086000000005,-15.385037399999998,11.192845987963512,8.495311384570396,134,243,41.5329,10.532899999999998
La_liga,2020,20,Eibar,38,6,12,20,29,52,30,42.454483,13.454483000000003,35.63513,48.83583800000001,-3.1641619999999904,45.11944600000001,-9.484316,9.044682634059818,11.52550123464769,149,156,48.6234,18.623399999999997
La_liga,2021,1,Real Madrid,38,26,8,4,80,31,86,80.21800800000001,0.21800800000001175,71.298797,45.78179899999999,14.781798999999992,41.965216,29.333580999999995,12.692565623081705,15.87634761754854,465,211,73.58789999999999,-12.41210000000001
La_liga,2021,2,Barcelona,38,21,10,7,68,38,73,70.541761,2.541760999999994,65.338828,35.079571,-2.9204289999999986,32.849740000000004,32.489088,8.182813964873112,17.164770709872503,317,161,73.60179999999998,0.601799999999983
La_liga,2021,3,Atletico Madrid,38,21,8,9,65,43,71,59.446593,-5.553407,55.730202999999996,35.767932,-7.232067999999998,29.821710999999997,25.908492,11.667049525675106,11.896791567797981,265,135,69.0085,-1.991500000000002
La_liga,2021,4,Sevilla,38,18,16,4,53,30,70,46.853465,-6.146535,44.620113,40.5967024,10.596702399999998,37.6201624,6.9999506,9.467663544281459,15.144659467114653,192,184,56.99909999999999,-13.000900000000009
La_liga,2021,5,Real Betis,38,19,8,11,62,40,65,55.903767,-6.096232999999998,51.444121,46.788700999999996,6.788700999999996,44.558861,6.885260000000001,10.078194524167623,12.452930629876144,273,191,56.4939,-8.506100000000004
La_liga,2021,6,Real Sociedad,38,17,11,10,40,37,62,56.085362,16.085362000000003,48.64916,41.51302399999999,4.513023999999987,37.053343999999996,11.595816000000001,9.153002819713985,12.6041171374157,268,189,64.0247,2.0246999999999957
La_liga,2021,7,Villarreal,38,16,11,11,63,37,59,70.332283,7.332283000000004,65.87274300000001,47.89268300000001,10.892683000000012,44.176305000000006,21.696437999999997,10.349403531626002,11.552534864187637,324,165,63.853199999999994,4.853199999999994
La_liga,2021,8,Athletic Club,38,14,13,11,43,36,55,57.013894,14.013894,51.649441,39.289860000000004,3.2898600000000044,37.060023,14.589417999999998,10.288892375811423,10.72151003705556,231,178,62.794000000000004,7.794000000000004
La_liga,2021,9,Valencia,38,11,15,12,48,53,48,42.284833,-5.715167000000001,35.495125,52.236292999999996,-0.7637070000000037,46.157123,-10.661997999999997,8.887406365555414,6.7237407477011315,185,203,46.2825,-1.7175000000000011
La_liga,2021,10,Osasuna,38,12,11,15,37,51,47,42.02689599999999,5.0268959999999865,36.080671,50.591871999999995,-0.40812800000000493,45.385417,-9.304746,10.510446002777979,11.134845677944709,174,233,48.988600000000005,1.9886000000000053
La_liga,2021,11,Celta Vigo,38,12,10,16,43,43,46,44.937715,1.9377149999999972,40.22847699999999,46.117110999999994,3.117110999999994,40.074859000000004,0.15361799999999914,7.9887473716132975,12.315374596170479,230,196,51.22999999999999,5.22999999999999
La_liga,2021,12,Espanyol,38,10,12,16,40,53,42,38.899524,-1.1004760000000005,35.18313,57.11835500000001,4.118355000000008,53.40197200000001,-18.218842,14.141128149446654,9.532117563417705,150,311,40.029799999999994,-1.9702000000000055
La_liga,2021,13,Rayo Vallecano,38,11,9,18,39,50,42,47.029672000000005,8.029672000000005,44.056572,52.153276000000005,2.1532760000000053,45.463909,-1.4073369999999998,9.094864617300667,8.944281045708175,158,210,50.4627,8.462699999999998
La_liga,2021,14,Elche,38,11,9,18,40,52,42,36.81478129999999,-3.185218700000007,36.071501299999994,61.07482099999999,9.074820999999993,54.355509,-18.284007699999997,13.51739057013905,9.3434076133148,143,235,35.6672,-6.332799999999999
La_liga,2021,15,Mallorca,38,10,9,19,36,63,39,40.580969,4.580969000000003,35.378042,56.138231999999995,-6.861768000000005,50.06707299999999,-14.689031,11.046467875580374,7.2126482738735485,188,241,39.754200000000004,0.7542000000000044
La_liga,2021,16,Cadiz,38,8,15,15,35,51,39,41.796888,6.796888000000003,37.211246,54.7431543,3.7431543000000005,44.9190473,-7.7078013,14.141026068464843,9.084712111107832,147,261,44.1789,5.178899999999999
La_liga,2021,17,Getafe,38,8,15,15,33,41,39,31.554126,-1.4458739999999999,27.712816999999998,44.491887000000006,3.4918870000000055,41.51877400000001,-13.805956999999998,12.462728326372773,8.619662394756816,125,185,42.87330000000001,3.8733000000000075
La_liga,2021,18,Granada,38,8,14,16,44,61,38,41.2981724,-2.7018276000000014,37.581782399999994,66.09363199999999,5.093631999999985,59.404264000000005,-21.8224816,11.495121140048166,8.771950023680494,141,279,37.2393,-0.7606999999999999
La_liga,2021,19,Levante,38,8,11,19,51,76,35,57.56398300000001,6.5639830000000075,47.768416,62.609449999999995,-13.390550000000005,58.149781000000004,-10.381365000000002,10.609960861144293,11.231755532111384,185,241,52.72670000000001,17.726700000000008
La_liga,2021,20,Alaves,38,8,7,23,31,65,31,38.464942,7.464942000000001,33.261998,63.56927900000001,-1.4307209999999912,56.630093,-23.368094999999997,12.69741286358837,8.144128510606507,131,283,37.60229999999999,6.6022999999999925
EPL,2014,1,Chelsea,38,26,9,3,73,32,87,68.64332000000002,-4.356679999999983,64.74040199999999,31.524344099999997,-0.47565590000000313,29.240835099999998,35.4995669,10.942027381600568,13.419519874764763,407,171,75.31719999999999,-11.682800000000015
EPL,2014,2,Manchester City,38,24,7,7,83,38,79,75.81544099999999,-7.184559000000007,69.60909099999999,40.499403,2.499403000000001,37.454762,32.154329,7.982490329660707,15.076978650180658,575,144,73.0982,-5.901799999999994
EPL,2014,3,Arsenal,38,22,9,7,71,36,75,69.80259099999999,-1.1974090000000075,64.47440399999999,35.718825,-0.2811749999999975,33.435351999999995,31.039052,8.660595632132887,13.254168602983587,398,171,75.17399999999998,0.17399999999997817
EPL,2014,4,Manchester United,38,20,10,8,62,37,70,54.20686,-7.793140000000001,50.401013,39.84234699999999,2.8423469999999895,36.79770199999999,13.603311,7.6487146928065854,15.521976787390887,267,194,63.0327,-6.967300000000002
EPL,2014,5,Tottenham,38,19,7,12,58,53,64,52.385284,-5.614716000000001,48.427014,57.044147999999986,4.044147999999986,51.59893799999999,-3.171923999999999,8.000236627612953,11.30069375475541,210,232,48.936099999999996,-15.063900000000004
EPL,2014,6,Liverpool,38,18,8,12,52,48,62,51.69722599999999,-0.30277400000000654,47.13021,38.249721,-9.750278999999999,35.82939999999999,11.30081,9.913851388098657,12.121980998480746,306,201,61.167300000000004,-0.8326999999999956
EPL,2014,7,Southampton,38,18,6,14,54,33,60,54.965667,0.9656670000000034,52.682172,39.11352,6.113520000000001,37.591178,15.090993999999998,9.259539710213556,14.879479078026918,270,183,62.816599999999994,2.816599999999994
EPL,2014,8,Swansea,38,16,8,14,46,49,56,40.901235000000014,-5.098764999999986,39.378900000000016,55.94297000000001,6.94297000000001,54.42063400000001,-15.041733999999998,12.826740899371346,11.455201408936121,156,310,43.316700000000004,-12.683299999999996
EPL,2014,9,Stoke,38,15,9,14,48,45,54,46.260597000000004,-1.7394029999999958,43.977084,47.030662,2.0306619999999995,43.224882,0.7522019999999996,10.405752953805083,10.601439594262889,195,239,51.971500000000006,-2.028499999999994
EPL,2014,10,Crystal Palace,38,13,9,16,47,51,48,44.756683,-2.2433169999999976,40.05290899999999,45.48436500000001,-5.515634999999989,40.82030400000001,-0.7673949999999995,11.577050645893946,6.582147901642834,180,258,50.55699999999999,2.556999999999988
EPL,2014,11,West Ham,38,12,11,15,44,47,47,46.687234,2.6872339999999966,45.164894,57.402133,10.402133,53.443827,-8.278933,12.042642603421287,8.433845139416723,217,316,47.2178,0.21779999999999688
EPL,2014,12,Everton,38,12,11,15,48,50,47,44.88818499999999,-3.111815000000007,39.560085,46.182073,-3.8179269999999974,43.1374,-3.5773150000000005,10.432773944055281,11.682677279666661,259,245,50.91050000000001,3.910500000000013
EPL,2014,13,West Bromwich Albion,38,11,11,16,38,51,44,38.627729099999996,0.6277290999999963,34.8219141,53.748535999999994,2.7485359999999943,48.42039600000001,-13.598481900000003,13.545803277440628,9.86970328003386,161,283,44.7359,0.7359000000000009
EPL,2014,14,Leicester,38,11,8,19,46,55,41,48.206401,2.2064009999999996,45.161721,56.392115999999994,1.3921159999999944,53.347435,-8.185713999999999,10.22930804711766,8.019074496473406,191,287,44.63999999999999,3.6399999999999935
EPL,2014,15,Newcastle United,38,10,9,19,40,63,39,40.221385999999995,0.22138599999999542,39.460251,51.014275,-11.985725000000002,47.96967500000001,-8.509424,10.422385092455876,8.840573949187506,175,239,45.6305,6.630499999999998
EPL,2014,16,Aston Villa,38,10,8,20,31,57,38,33.102671,2.102671000000001,32.341501,49.706255999999996,-7.293744000000004,46.661578999999996,-14.320078000000004,16.38689216801628,11.065618930856424,184,237,40.8917,2.8917
EPL,2014,17,Sunderland,38,7,17,14,31,53,38,37.446152999999995,6.446152999999995,34.401475999999995,51.464371,-1.5356290000000001,48.41970500000001,-14.018228999999998,11.421300850283648,8.129491666829585,153,313,44.182100000000005,6.1821000000000055
EPL,2014,18,Hull,38,8,11,19,33,51,35,32.791033,-0.20896700000000124,32.029898,46.99295699999999,-4.00704300000001,44.69685,-12.666952000000002,14.345146300011589,10.02113135209263,139,261,41.3213,6.321300000000001
EPL,2014,19,Burnley,38,7,12,19,28,53,33,39.372649,11.372649000000003,37.08914000000001,57.88885599999999,4.88885599999999,54.083012999999994,-16.993873,11.46092578509394,9.979095624616527,218,258,39.795899999999996,6.795899999999996
EPL,2014,20,Queens Park Rangers,38,8,6,24,42,73,30,45.726091000000004,3.726091000000004,41.907666000000006,65.262558,-7.7374420000000015,62.217878000000006,-20.310212000000003,10.341797302694657,7.591177261189004,179,298,40.2773,10.277299999999997
EPL,2015,1,Leicester,38,23,12,3,68,36,81,68.416034,0.41603399999999624,58.520866999999996,45.01995399999999,9.019953999999991,41.97527399999999,16.545593,10.099470860074694,8.602384307326624,217,275,68.9442,-12.055800000000005
EPL,2015,2,Arsenal,38,20,11,7,65,36,71,73.53092799999999,8.530927999999989,72.00859299999999,33.8574794,-2.1425205999999974,33.0963134,38.9122796,8.785488141260952,12.21874444018977,467,192,77.00869999999999,6.00869999999999
EPL,2015,3,Tottenham,38,19,13,6,69,35,70,63.41936199999999,-5.5806380000000075,59.613555999999996,37.080929,2.0809289999999976,35.558639,24.054917,6.677874617248267,11.69042545283724,255,182,69.4282,-0.5717999999999961
EPL,2015,4,Manchester United,38,19,9,10,49,35,66,45.42421100000001,-3.5757889999999932,43.140710000000006,39.65582200000001,4.655822000000008,38.13348400000001,5.007226000000001,8.065414944805767,12.422403298662498,272,198,56.43830000000001,-9.561699999999988
EPL,2015,5,Manchester City,38,19,9,10,71,41,66,66.19736,-4.802639999999997,60.107996,37.469231,-3.5307689999999994,36.708095,23.399901000000003,8.187992646860565,13.828686092184109,379,149,70.13600000000001,4.13600000000001
EPL,2015,6,Southampton,38,18,9,11,59,41,63,56.201605,-2.7983949999999993,53.085010000000004,44.291608999999994,3.291608999999994,43.530441999999994,9.554568,9.649278779400705,12.629054563868499,276,194,61.076299999999996,-1.9237000000000037
EPL,2015,7,West Ham,38,16,14,8,65,51,62,54.40056700000001,-10.59943299999999,51.355889000000005,55.478656999999984,4.478656999999984,49.38931099999999,1.9665779999999997,9.66707224979923,9.468405177828755,212,260,49.8002,-12.199800000000003
EPL,2015,8,Liverpool,38,16,12,10,63,50,60,54.36566200000001,-8.634337999999993,52.843324,37.8828599,-12.1171401,35.5274469,17.315877099999998,7.915810659939249,11.826111301753329,373,158,63.2906,3.2905999999999977
EPL,2015,9,Stoke,38,14,9,15,41,55,51,42.626573,1.6265730000000005,38.820803,54.349917000000005,-0.6500829999999951,50.54411100000001,-11.723308,10.781819212366427,10.23129191411545,179,257,48.30089999999999,-2.6991000000000085
EPL,2015,10,Chelsea,38,12,14,12,59,53,50,54.479718999999996,-4.520281000000004,50.673879,44.626242,-8.373758000000002,41.581565,9.092314000000002,9.182035044199774,10.728803005062735,354,194,59.6233,9.6233
EPL,2015,11,Swansea,38,12,11,15,42,52,47,39.958642,-2.0413580000000024,36.152798,53.634229000000005,1.6342290000000048,52.11189100000001,-15.959093,10.461628263140213,11.532582681920484,188,254,42.399899999999995,-4.600100000000005
EPL,2015,12,Everton,38,11,14,13,59,55,47,53.981071899999996,-5.018928100000004,50.1752719,54.74880399999999,-0.2511960000000073,50.181785999999995,-0.006514100000000855,12.466180236401307,10.779556877579795,256,304,52.69149999999999,5.691499999999991
